t,group_regret
143,123.55555555555557
144,123.55555555555557
145,123.55555555555557
146,123.55555555555557
147,123.55555555555557
148,123.55555555555557
149,123.55555555555557
150,123.55555555555557
151,123.55555555555557
152,123.55555555555557
153,123.55555555555557
154,123.55555555555557
155,123.55555555555557
156,123.55555555555557
157,123.55555555555557
158,123.55555555555557
159,123.55555555555557
160,123.55555555555557
161,123.55555555555557
162,123.55555555555557
163,123.55555555555557
164,123.55555555555557
165,123.55555555555557
166,123.55555555555557
167,123.66666666666667
168,123.66666666666667
169,123.66666666666667
170,125.88888888888893
171,125.88888888888893
172,125.88888888888893
173,126.00000000000004
174,126.00000000000004
175,126.00000000000004
176,128.2222222222222
177,128.2222222222222
178,128.2222222222222
179,128.2222222222222
180,128.2222222222222
181,128.2222222222222
182,128.2222222222222
183,128.2222222222222
184,128.2222222222222
185,128.2222222222222
186,128.2222222222222
187,128.2222222222222
188,128.2222222222222
189,128.2222222222222
190,128.2222222222222
191,128.2222222222222
192,128.2222222222222
193,128.2222222222222
194,128.2222222222222
195,128.2222222222222
196,128.2222222222222
197,128.44444444444443
198,128.44444444444443
199,128.44444444444443
200,132.88888888888889
201,132.88888888888889
202,132.88888888888889
203,133.11111111111111
204,133.11111111111111
205,133.11111111111111
206,139.77777777777774
207,139.77777777777774
208,139.77777777777774
209,139.99999999999997
210,139.99999999999997
211,139.99999999999997
212,144.44444444444446
213,144.44444444444446
214,144.44444444444446
215,144.44444444444446
216,144.44444444444446
217,144.44444444444446
218,144.44444444444446
219,144.44444444444446
220,144.44444444444446
221,144.44444444444446
222,144.44444444444446
223,144.44444444444446
224,144.44444444444446
225,144.44444444444446
226,144.44444444444446
227,144.44444444444446
228,144.44444444444446
229,144.44444444444446
230,144.44444444444446
231,144.44444444444446
232,144.44444444444446
233,144.44444444444446
234,144.44444444444446
235,144.44444444444446
236,144.44444444444446
237,144.44444444444446
238,144.44444444444446
239,144.55555555555557
240,144.55555555555557
241,144.55555555555557
242,146.7777777777778
243,146.7777777777778
244,146.7777777777778
245,146.8888888888889
246,146.8888888888889
247,146.8888888888889
248,149.11111111111111
249,149.11111111111111
250,149.11111111111111
251,149.11111111111111
252,149.11111111111111
253,149.11111111111111
254,149.11111111111111
255,149.11111111111111
256,149.11111111111111
257,149.11111111111111
258,149.11111111111111
259,149.11111111111111
260,149.11111111111111
261,149.11111111111111
262,149.11111111111111
263,149.11111111111111
264,149.11111111111111
265,149.11111111111111
266,149.11111111111111
267,149.11111111111111
268,149.11111111111111
269,149.11111111111111
270,149.11111111111111
271,149.11111111111111
272,149.11111111111111
273,149.11111111111111
274,149.11111111111111
275,149.11111111111111
276,149.11111111111111
277,149.11111111111111
278,149.11111111111111
279,149.11111111111111
280,149.11111111111111
281,149.11111111111111
282,149.11111111111111
283,149.11111111111111
284,149.11111111111111
285,149.11111111111111
286,149.11111111111111
287,149.22222222222223
288,149.22222222222223
289,149.22222222222223
290,151.44444444444443
291,151.44444444444443
292,151.44444444444443
293,151.44444444444443
294,151.44444444444443
295,151.44444444444443
296,151.44444444444443
297,151.44444444444443
298,151.44444444444443
299,151.55555555555554
300,151.55555555555554
301,151.55555555555554
302,153.77777777777771
303,153.77777777777771
304,153.77777777777771
305,153.88888888888886
306,153.88888888888886
307,153.88888888888886
308,158.3333333333333
309,158.3333333333333
310,158.3333333333333
311,158.55555555555551
312,158.55555555555551
313,158.55555555555551
314,162.99999999999997
315,162.99999999999997
316,162.99999999999997
317,162.99999999999997
318,162.99999999999997
319,162.99999999999997
320,162.99999999999997
321,162.99999999999997
322,162.99999999999997
323,163.66666666666666
324,163.66666666666666
325,163.66666666666666
326,170.33333333333334
327,170.33333333333334
328,170.33333333333334
329,170.33333333333334
330,170.33333333333334
331,170.33333333333334
332,170.33333333333334
333,170.33333333333334
334,170.33333333333334
335,170.33333333333334
336,170.33333333333334
337,170.33333333333334
338,170.33333333333334
339,170.33333333333334
340,170.33333333333334
341,170.33333333333334
342,170.33333333333334
343,170.33333333333334
344,170.33333333333334
345,170.33333333333334
346,170.33333333333334
347,170.33333333333334
348,170.33333333333334
349,170.33333333333334
350,170.33333333333334
351,170.33333333333334
352,170.33333333333334
353,170.33333333333334
354,170.33333333333334
355,170.33333333333334
356,170.33333333333334
357,170.33333333333334
358,170.33333333333334
359,170.33333333333334
360,170.33333333333334
361,170.33333333333334
362,170.33333333333334
363,170.33333333333334
364,170.33333333333334
365,170.33333333333334
366,170.33333333333334
367,170.33333333333334
368,170.33333333333334
369,170.33333333333334
370,170.33333333333334
371,170.33333333333334
372,170.33333333333334
373,170.33333333333334
374,170.33333333333334
375,170.33333333333334
376,170.33333333333334
377,170.33333333333334
378,170.33333333333334
379,170.33333333333334
380,170.33333333333334
381,170.33333333333334
382,170.33333333333334
383,170.33333333333334
384,170.33333333333334
385,170.33333333333334
386,170.33333333333334
387,170.33333333333334
388,170.33333333333334
389,170.33333333333334
390,170.33333333333334
391,170.33333333333334
392,170.33333333333334
393,170.33333333333334
394,170.33333333333334
395,170.33333333333334
396,170.33333333333334
397,170.33333333333334
398,170.33333333333334
399,170.33333333333334
400,170.33333333333334
401,170.33333333333334
402,170.33333333333334
403,170.33333333333334
404,170.33333333333334
405,170.33333333333334
406,170.33333333333334
407,170.33333333333334
408,170.33333333333334
409,170.33333333333334
410,170.33333333333334
411,170.33333333333334
412,170.33333333333334
413,170.33333333333334
414,170.33333333333334
415,170.33333333333334
416,170.33333333333334
417,170.33333333333334
418,170.33333333333334
419,170.33333333333334
420,170.33333333333334
421,170.33333333333334
422,170.33333333333334
423,170.33333333333334
424,170.33333333333334
425,170.33333333333334
426,170.33333333333334
427,170.33333333333334
428,170.33333333333334
429,170.33333333333334
430,170.33333333333334
431,170.33333333333334
432,170.33333333333334
433,170.33333333333334
434,170.33333333333334
435,170.33333333333334
436,170.33333333333334
437,170.33333333333334
438,170.33333333333334
439,170.33333333333334
440,170.33333333333334
441,170.33333333333334
442,170.33333333333334
443,170.33333333333334
444,170.33333333333334
445,170.33333333333334
446,170.33333333333334
447,170.33333333333334
448,170.33333333333334
449,170.33333333333334
450,170.33333333333334
451,170.33333333333334
452,170.33333333333334
453,170.33333333333334
454,170.33333333333334
455,170.33333333333334
456,170.33333333333334
457,170.33333333333334
458,170.33333333333334
459,170.33333333333334
460,170.33333333333334
461,170.33333333333334
462,170.33333333333334
463,170.33333333333334
464,170.33333333333334
465,170.33333333333334
466,170.33333333333334
467,170.33333333333334
468,170.33333333333334
469,170.33333333333334
470,170.33333333333334
471,170.33333333333334
472,170.33333333333334
473,170.33333333333334
474,170.33333333333334
475,170.33333333333334
476,170.33333333333334
477,170.33333333333334
478,170.33333333333334
479,170.33333333333334
480,170.33333333333334
481,170.33333333333334
482,170.33333333333334
483,170.33333333333334
484,170.33333333333334
485,170.33333333333334
486,170.33333333333334
487,170.33333333333334
488,170.33333333333334
489,170.33333333333334
490,170.33333333333334
491,170.33333333333334
492,170.33333333333334
493,170.33333333333334
494,170.33333333333334
495,170.33333333333334
496,170.33333333333334
497,170.33333333333334
498,170.33333333333334
499,170.33333333333334
500,170.33333333333334
501,170.33333333333334
502,170.33333333333334
503,170.33333333333334
504,170.33333333333334
505,170.33333333333334
506,170.33333333333334
507,170.33333333333334
508,170.33333333333334
509,170.33333333333334
510,170.33333333333334
511,170.33333333333334
512,170.33333333333334
513,170.33333333333334
514,170.33333333333334
515,170.33333333333334
516,170.33333333333334
517,170.33333333333334
518,170.33333333333334
519,170.33333333333334
520,170.33333333333334
521,170.33333333333334
522,170.33333333333334
523,170.33333333333334
524,170.33333333333334
525,170.33333333333334
526,170.33333333333334
527,170.33333333333334
528,170.33333333333334
529,170.33333333333334
530,170.33333333333334
531,170.33333333333334
532,170.33333333333334
533,171.11111111111111
534,171.11111111111111
535,171.11111111111111
536,186.66666666666666
537,186.66666666666666
538,186.66666666666666
539,186.66666666666666
540,186.66666666666666
541,186.66666666666666
542,186.66666666666666
543,186.66666666666666
544,186.66666666666666
545,186.66666666666666
546,186.66666666666666
547,186.66666666666666
548,186.66666666666666
549,186.66666666666666
550,186.66666666666666
551,186.66666666666666
552,186.66666666666666
553,186.66666666666666
554,186.66666666666666
555,186.66666666666666
556,186.66666666666666
557,186.66666666666666
558,186.66666666666666
559,186.66666666666666
560,186.66666666666666
561,186.66666666666666
562,186.66666666666666
563,186.66666666666666
564,186.66666666666666
565,186.66666666666666
566,186.66666666666666
567,186.66666666666666
568,186.66666666666666
569,186.66666666666666
570,186.66666666666666
571,186.66666666666666
572,186.66666666666666
573,186.66666666666666
574,186.66666666666666
575,186.66666666666666
576,186.66666666666666
577,186.66666666666666
578,186.66666666666666
579,186.66666666666666
580,186.66666666666666
581,186.66666666666666
582,186.66666666666666
583,186.66666666666666
584,186.66666666666666
585,186.66666666666666
586,186.66666666666666
587,186.66666666666666
588,186.66666666666666
589,186.66666666666666
590,186.66666666666666
591,186.66666666666666
592,186.66666666666666
593,186.66666666666666
594,186.66666666666666
595,186.66666666666666
596,186.66666666666666
597,186.66666666666666
598,186.66666666666666
599,186.66666666666666
600,186.66666666666666
601,186.66666666666666
602,186.66666666666666
603,186.66666666666666
604,186.66666666666666
605,186.66666666666666
606,186.66666666666666
607,186.66666666666666
608,186.66666666666666
609,186.66666666666666
610,186.66666666666666
611,186.66666666666666
612,186.66666666666666
613,186.66666666666666
614,186.66666666666666
615,186.66666666666666
616,186.66666666666666
617,186.66666666666666
618,186.66666666666666
619,186.66666666666666
620,186.66666666666666
621,186.66666666666666
622,186.66666666666666
623,186.66666666666666
624,186.66666666666666
625,186.66666666666666
626,186.66666666666666
627,186.66666666666666
628,186.66666666666666
629,186.66666666666666
630,186.66666666666666
631,186.66666666666666
632,186.66666666666666
633,186.66666666666666
634,186.66666666666666
635,186.66666666666666
636,186.66666666666666
637,186.66666666666666
638,186.66666666666666
639,186.66666666666666
640,186.66666666666666
641,186.66666666666666
642,186.66666666666666
643,186.66666666666666
644,186.66666666666666
645,186.66666666666666
646,186.66666666666666
647,186.66666666666666
648,186.66666666666666
649,186.66666666666666
650,186.66666666666666
651,186.66666666666666
652,186.66666666666666
653,186.66666666666666
654,186.66666666666666
655,186.66666666666666
656,186.66666666666666
657,186.66666666666666
658,186.66666666666666
659,186.66666666666666
660,186.66666666666666
661,186.66666666666666
662,186.66666666666666
663,186.66666666666666
664,186.66666666666666
665,186.66666666666666
666,186.66666666666666
667,186.66666666666666
668,186.66666666666666
669,186.66666666666666
670,186.66666666666666
671,186.66666666666666
672,186.66666666666666
673,186.66666666666666
674,186.66666666666666
675,186.66666666666666
676,186.66666666666666
677,186.66666666666666
678,186.66666666666666
679,186.66666666666666
680,186.66666666666666
681,186.66666666666666
682,186.66666666666666
683,186.66666666666666
684,186.66666666666666
685,186.66666666666666
686,186.66666666666666
687,186.66666666666666
688,186.66666666666666
689,186.66666666666666
690,186.66666666666666
691,186.66666666666666
692,186.66666666666666
693,186.66666666666666
694,186.66666666666666
695,186.66666666666666
696,186.66666666666666
697,186.66666666666666
698,186.66666666666666
699,186.66666666666666
700,186.66666666666666
701,186.66666666666666
702,186.66666666666666
703,186.66666666666666
704,186.66666666666666
705,186.66666666666666
706,186.66666666666666
707,186.66666666666666
708,186.66666666666666
709,186.66666666666666
710,186.66666666666666
711,186.66666666666666
712,186.66666666666666
713,186.66666666666666
714,186.66666666666666
715,186.66666666666666
716,186.66666666666666
717,186.66666666666666
718,186.66666666666666
719,186.66666666666666
720,186.66666666666666
721,186.66666666666666
722,186.66666666666666
723,186.66666666666666
724,186.66666666666666
725,186.66666666666666
726,186.66666666666666
727,186.66666666666666
728,186.66666666666666
729,186.66666666666666
730,186.66666666666666
731,186.66666666666666
732,186.66666666666666
733,186.66666666666666
734,186.66666666666666
735,186.66666666666666
736,186.66666666666666
737,186.66666666666666
738,186.66666666666666
739,186.66666666666666
740,186.66666666666666
741,186.66666666666666
742,186.66666666666666
743,186.66666666666666
744,186.66666666666666
745,186.66666666666666
746,186.66666666666666
747,186.66666666666666
748,186.66666666666666
749,186.77777777777777
750,186.77777777777777
751,186.77777777777777
752,188.99999999999994
753,188.99999999999994
754,188.99999999999994
755,189.11111111111106
756,189.11111111111106
757,189.11111111111106
758,189.11111111111106
759,189.11111111111106
760,189.11111111111106
761,189.11111111111106
762,189.11111111111106
763,189.11111111111106
764,189.11111111111106
765,189.11111111111106
766,189.11111111111106
767,189.11111111111106
768,189.11111111111106
769,189.11111111111106
770,189.11111111111106
771,189.11111111111106
772,189.11111111111106
773,189.11111111111106
774,189.11111111111106
775,189.11111111111106
776,189.11111111111106
777,189.11111111111106
778,189.11111111111106
779,189.11111111111106
780,189.11111111111106
781,189.11111111111106
782,189.11111111111106
783,189.11111111111106
784,189.11111111111106
785,189.11111111111106
786,189.11111111111106
787,189.11111111111106
788,189.11111111111106
789,189.11111111111106
790,189.11111111111106
791,189.77777777777774
792,189.77777777777774
793,189.77777777777774
794,189.77777777777774
795,189.77777777777774
796,189.77777777777774
797,189.77777777777774
798,189.77777777777774
799,189.77777777777774
800,189.77777777777774
801,189.77777777777774
802,189.77777777777774
803,189.77777777777774
804,189.77777777777774
805,189.77777777777774
806,189.77777777777774
807,189.77777777777774
808,189.77777777777774
809,189.77777777777774
810,189.77777777777774
811,189.77777777777774
812,189.77777777777774
813,189.77777777777774
814,189.77777777777774
815,189.77777777777774
816,189.77777777777774
817,189.77777777777774
818,189.77777777777774
819,189.77777777777774
820,189.77777777777774
821,189.77777777777774
822,189.77777777777774
823,189.77777777777774
824,189.77777777777774
825,189.77777777777774
826,189.77777777777774
827,189.77777777777774
828,189.77777777777774
829,189.77777777777774
830,189.77777777777774
831,189.77777777777774
832,189.77777777777774
833,189.77777777777774
834,189.77777777777774
835,189.77777777777774
836,189.77777777777774
837,189.77777777777774
838,189.77777777777774
839,189.77777777777774
840,189.77777777777774
841,189.77777777777774
842,189.77777777777774
843,189.77777777777774
844,189.77777777777774
845,189.77777777777774
846,189.77777777777774
847,189.77777777777774
848,189.77777777777774
849,189.77777777777774
850,189.77777777777774
851,189.77777777777774
852,189.77777777777774
853,189.77777777777774
854,189.77777777777774
855,189.77777777777774
856,189.77777777777774
857,189.77777777777774
858,189.77777777777774
859,189.77777777777774
860,189.77777777777774
861,189.77777777777774
862,189.77777777777774
863,189.77777777777774
864,189.77777777777774
865,189.77777777777774
866,189.77777777777774
867,189.77777777777774
868,189.77777777777774
869,189.77777777777774
870,189.77777777777774
871,189.77777777777774
872,189.77777777777774
873,189.77777777777774
874,189.77777777777774
875,189.99999999999994
876,189.99999999999994
877,189.99999999999994
878,189.99999999999994
879,189.99999999999994
880,189.99999999999994
881,190.11111111111106
882,190.11111111111106
883,190.11111111111106
884,190.11111111111106
885,190.11111111111106
886,190.11111111111106
887,190.11111111111106
888,190.11111111111106
889,190.11111111111106
890,190.11111111111106
891,190.11111111111106
892,190.11111111111106
893,190.11111111111106
894,190.11111111111106
895,190.11111111111106
896,190.11111111111106
897,190.11111111111106
898,190.11111111111106
899,190.11111111111106
900,190.11111111111106
901,190.11111111111106
902,190.11111111111106
903,190.11111111111106
904,190.11111111111106
905,190.4444444444444
906,190.4444444444444
907,190.4444444444444
908,190.4444444444444
909,190.4444444444444
910,190.4444444444444
911,190.4444444444444
912,190.4444444444444
913,190.4444444444444
914,190.4444444444444
915,190.4444444444444
916,190.4444444444444
917,190.4444444444444
918,190.4444444444444
919,190.4444444444444
920,190.4444444444444
921,190.4444444444444
922,190.4444444444444
923,190.4444444444444
924,190.4444444444444
925,190.4444444444444
926,190.4444444444444
927,190.4444444444444
928,190.4444444444444
929,190.4444444444444
930,190.4444444444444
931,190.4444444444444
932,190.4444444444444
933,190.4444444444444
934,190.4444444444444
935,190.4444444444444
936,190.4444444444444
937,190.4444444444444
938,190.4444444444444
939,190.4444444444444
940,190.4444444444444
941,190.4444444444444
942,190.4444444444444
943,190.4444444444444
944,190.4444444444444
945,190.4444444444444
946,190.4444444444444
947,190.4444444444444
948,190.4444444444444
949,190.4444444444444
950,190.4444444444444
951,190.4444444444444
952,190.4444444444444
953,190.4444444444444
954,190.4444444444444
955,190.4444444444444
956,190.4444444444444
957,190.4444444444444
958,190.4444444444444
959,190.4444444444444
960,190.4444444444444
961,190.4444444444444
962,190.4444444444444
963,190.4444444444444
964,190.4444444444444
965,190.4444444444444
966,190.4444444444444
967,190.4444444444444
968,190.4444444444444
969,190.4444444444444
970,190.4444444444444
971,190.4444444444444
972,190.4444444444444
973,190.4444444444444
974,190.4444444444444
975,190.4444444444444
976,190.4444444444444
977,190.4444444444444
978,190.4444444444444
979,190.4444444444444
980,190.4444444444444
981,190.4444444444444
982,190.4444444444444
983,190.4444444444444
984,190.4444444444444
985,190.4444444444444
986,190.4444444444444
987,190.4444444444444
988,190.4444444444444
989,190.66666666666663
990,190.66666666666663
991,190.66666666666663
992,190.66666666666663
993,190.66666666666663
994,190.66666666666663
995,190.66666666666663
996,190.66666666666663
997,190.66666666666663
998,190.66666666666663
999,190.66666666666663
1000,190.66666666666663
1001,190.66666666666663
1002,190.66666666666663
1003,190.66666666666663
1004,190.66666666666663
1005,190.66666666666663
1006,190.66666666666663
1007,190.66666666666663
1008,190.66666666666663
1009,190.66666666666663
1010,192.88888888888889
1011,192.88888888888889
1012,192.88888888888889
1013,192.99999999999997
1014,192.99999999999997
1015,192.99999999999997
1016,195.2222222222222
1017,195.2222222222222
1018,195.2222222222222
1019,195.2222222222222
1020,195.2222222222222
1021,195.2222222222222
1022,195.2222222222222
1023,195.2222222222222
1024,195.2222222222222
1025,195.2222222222222
1026,195.2222222222222
1027,195.2222222222222
1028,195.2222222222222
1029,195.2222222222222
1030,195.2222222222222
1031,195.2222222222222
1032,195.2222222222222
1033,195.2222222222222
1034,195.2222222222222
1035,195.2222222222222
1036,195.2222222222222
1037,195.77777777777777
1038,195.77777777777777
1039,195.77777777777777
1040,195.77777777777777
1041,195.77777777777777
1042,195.77777777777777
1043,195.77777777777777
1044,195.77777777777777
1045,195.77777777777777
1046,195.77777777777777
1047,195.77777777777777
1048,195.77777777777777
1049,195.77777777777777
1050,195.77777777777777
1051,195.77777777777777
1052,195.77777777777777
1053,195.77777777777777
1054,195.77777777777777
1055,195.77777777777777
1056,195.77777777777777
1057,195.77777777777777
1058,195.77777777777777
1059,195.77777777777777
1060,195.77777777777777
1061,196.11111111111111
1062,196.11111111111111
1063,196.11111111111111
1064,213.88888888888889
1065,213.88888888888889
1066,213.88888888888889
1067,213.88888888888889
1068,213.88888888888889
1069,213.88888888888889
1070,213.88888888888889
1071,213.88888888888889
1072,213.88888888888889
1073,213.88888888888889
1074,213.88888888888889
1075,213.88888888888889
1076,213.88888888888889
1077,213.88888888888889
1078,213.88888888888889
1079,213.88888888888889
1080,213.88888888888889
1081,213.88888888888889
1082,213.88888888888889
1083,213.88888888888889
1084,213.88888888888889
1085,213.88888888888889
1086,213.88888888888889
1087,213.88888888888889
1088,213.88888888888889
1089,213.88888888888889
1090,213.88888888888889
1091,213.88888888888889
1092,213.88888888888889
1093,213.88888888888889
1094,213.88888888888889
1095,213.88888888888889
1096,213.88888888888889
1097,213.88888888888889
1098,213.88888888888889
1099,213.88888888888889
1100,213.88888888888889
1101,213.88888888888889
1102,213.88888888888889
1103,213.88888888888889
1104,213.88888888888889
1105,213.88888888888889
1106,213.88888888888889
1107,213.88888888888889
1108,213.88888888888889
1109,213.88888888888889
1110,213.88888888888889
1111,213.88888888888889
1112,213.88888888888889
1113,213.88888888888889
1114,213.88888888888889
1115,213.88888888888889
1116,213.88888888888889
1117,213.88888888888889
1118,213.88888888888889
1119,213.88888888888889
1120,213.88888888888889
1121,213.88888888888889
1122,213.88888888888889
1123,213.88888888888889
1124,213.88888888888889
1125,213.88888888888889
1126,213.88888888888889
1127,213.88888888888889
1128,213.88888888888889
1129,213.88888888888889
1130,213.88888888888889
1131,213.88888888888889
1132,213.88888888888889
1133,213.88888888888889
1134,213.88888888888889
1135,213.88888888888889
1136,213.88888888888889
1137,213.88888888888889
1138,213.88888888888889
1139,213.88888888888889
1140,213.88888888888889
1141,213.88888888888889
1142,213.88888888888889
1143,213.88888888888889
1144,213.88888888888889
1145,214.1111111111111
1146,214.1111111111111
1147,214.1111111111111
1148,222.99999999999997
1149,222.99999999999997
1150,222.99999999999997
1151,223.44444444444443
1152,223.44444444444443
1153,223.44444444444443
1154,232.3333333333333
1155,232.3333333333333
1156,232.3333333333333
1157,232.3333333333333
1158,232.3333333333333
1159,232.3333333333333
1160,232.3333333333333
1161,232.3333333333333
1162,232.3333333333333
1163,232.3333333333333
1164,232.3333333333333
1165,232.3333333333333
1166,232.3333333333333
1167,232.3333333333333
1168,232.3333333333333
1169,232.3333333333333
1170,232.3333333333333
1171,232.3333333333333
1172,232.3333333333333
1173,232.3333333333333
1174,232.3333333333333
1175,232.3333333333333
1176,232.3333333333333
1177,232.3333333333333
1178,232.3333333333333
1179,232.3333333333333
1180,232.3333333333333
1181,232.3333333333333
1182,232.3333333333333
1183,232.3333333333333
1184,232.3333333333333
1185,232.3333333333333
1186,232.3333333333333
1187,232.5555555555555
1188,232.5555555555555
1189,232.5555555555555
1190,237.00000000000003
1191,237.00000000000003
1192,237.00000000000003
1193,237.00000000000003
1194,237.00000000000003
1195,237.00000000000003
1196,237.00000000000003
1197,237.00000000000003
1198,237.00000000000003
1199,237.00000000000003
1200,237.00000000000003
1201,237.00000000000003
1202,237.00000000000003
1203,237.00000000000003
1204,237.00000000000003
1205,237.00000000000003
1206,237.00000000000003
1207,237.00000000000003
1208,237.00000000000003
1209,237.00000000000003
1210,237.00000000000003
1211,237.00000000000003
1212,237.00000000000003
1213,237.00000000000003
1214,237.00000000000003
1215,237.00000000000003
1216,237.00000000000003
1217,237.00000000000003
1218,237.00000000000003
1219,237.00000000000003
1220,237.00000000000003
1221,237.00000000000003
1222,237.00000000000003
1223,237.00000000000003
1224,237.00000000000003
1225,237.00000000000003
1226,237.00000000000003
1227,237.00000000000003
1228,237.00000000000003
1229,237.00000000000003
1230,237.00000000000003
1231,237.00000000000003
1232,237.00000000000003
1233,237.00000000000003
1234,237.00000000000003
1235,237.00000000000003
1236,237.00000000000003
1237,237.00000000000003
1238,237.00000000000003
1239,237.00000000000003
1240,237.00000000000003
1241,237.00000000000003
1242,237.00000000000003
1243,237.00000000000003
1244,237.00000000000003
1245,237.00000000000003
1246,237.00000000000003
1247,237.00000000000003
1248,237.00000000000003
1249,237.00000000000003
1250,237.00000000000003
1251,237.00000000000003
1252,237.00000000000003
1253,237.00000000000003
1254,237.00000000000003
1255,237.00000000000003
1256,237.00000000000003
1257,237.00000000000003
1258,237.00000000000003
1259,237.00000000000003
1260,237.00000000000003
1261,237.00000000000003
1262,237.00000000000003
1263,237.00000000000003
1264,237.00000000000003
1265,237.00000000000003
1266,237.00000000000003
1267,237.00000000000003
1268,237.00000000000003
1269,237.00000000000003
1270,237.00000000000003
1271,237.00000000000003
1272,237.00000000000003
1273,237.00000000000003
1274,237.00000000000003
1275,237.00000000000003
1276,237.00000000000003
1277,237.22222222222223
1278,237.22222222222223
1279,237.22222222222223
1280,241.66666666666663
1281,241.66666666666663
1282,241.66666666666663
1283,241.66666666666663
1284,241.66666666666663
1285,241.66666666666663
1286,241.66666666666663
1287,241.66666666666663
1288,241.66666666666663
1289,241.66666666666663
1290,241.66666666666663
1291,241.66666666666663
1292,241.66666666666663
1293,241.66666666666663
1294,241.66666666666663
1295,241.66666666666663
1296,241.66666666666663
1297,241.66666666666663
1298,241.66666666666663
1299,241.66666666666663
1300,241.66666666666663
1301,241.66666666666663
1302,241.66666666666663
1303,241.66666666666663
1304,241.66666666666663
1305,241.66666666666663
1306,241.66666666666663
1307,241.66666666666663
1308,241.66666666666663
1309,241.66666666666663
1310,241.66666666666663
1311,241.66666666666663
1312,241.66666666666663
1313,241.66666666666663
1314,241.66666666666663
1315,241.66666666666663
1316,241.66666666666663
1317,241.66666666666663
1318,241.66666666666663
1319,241.66666666666663
1320,241.66666666666663
1321,241.66666666666663
1322,241.66666666666663
1323,241.66666666666663
1324,241.66666666666663
1325,241.66666666666663
1326,241.66666666666663
1327,241.66666666666663
1328,241.66666666666663
1329,241.66666666666663
1330,241.66666666666663
1331,241.66666666666663
1332,241.66666666666663
1333,241.66666666666663
1334,241.66666666666663
1335,241.66666666666663
1336,241.66666666666663
1337,241.66666666666663
1338,241.66666666666663
1339,241.66666666666663
1340,241.66666666666663
1341,241.66666666666663
1342,241.66666666666663
1343,241.66666666666663
1344,241.66666666666663
1345,241.66666666666663
1346,241.66666666666663
1347,241.66666666666663
1348,241.66666666666663
1349,241.66666666666663
1350,241.66666666666663
1351,241.66666666666663
1352,241.66666666666663
1353,241.66666666666663
1354,241.66666666666663
1355,241.66666666666663
1356,241.66666666666663
1357,241.66666666666663
1358,241.66666666666663
1359,241.66666666666663
1360,241.66666666666663
1361,241.66666666666663
1362,241.66666666666663
1363,241.66666666666663
1364,241.66666666666663
1365,241.66666666666663
1366,241.66666666666663
1367,241.66666666666663
1368,241.66666666666663
1369,241.66666666666663
